,item,related,confidence,lift
296,['soda'],['canned beer'],0.0793002915451895,1.0208355593546319
297,['canned beer'],['soda'],0.17801047120418848,1.0208355593546319
298,['whole milk'],['canned beer'],0.0346199761241544,0.44566422144117607
299,['canned beer'],['whole milk'],0.11387434554973822,0.44566422144117607
300,['yogurt'],['canned beer'],0.038629737609329445,0.4972820279944438
301,['canned beer'],['yogurt'],0.0693717277486911,0.4972820279944438
302,['other vegetables'],['canned fish'],0.02627430373095113,1.7459984945534077
303,['canned fish'],['other vegetables'],0.33783783783783783,1.7459984945534077
304,['other vegetables'],['cat food'],0.033631108775617445,1.444375348507413
305,['cat food'],['other vegetables'],0.2794759825327511,1.444375348507413
306,['whole milk'],['cat food'],0.0346199761241544,1.4868448261181593
307,['cat food'],['whole milk'],0.3799126637554585,1.4868448261181593
308,['yogurt'],['cat food'],0.04446064139941691,1.9094777649050885
309,['cat food'],['yogurt'],0.2663755458515284,1.9094777649050885
310,['soda'],['chewing gum'],0.030903790087463558,1.4683032633343192
311,['chewing gum'],['soda'],0.2560386473429952,1.4683032633343192
312,['whole milk'],['chewing gum'],0.019896538002387585,0.945325851466096
313,['chewing gum'],['whole milk'],0.24154589371980675,0.945325851466096
314,['citrus fruit'],['chicken'],0.08353808353808354,1.9469124445427766
315,['chicken'],['citrus fruit'],0.16113744075829384,1.9469124445427766
316,['domestic eggs'],['chicken'],0.09775641025641026,2.2782803196014094
317,['chicken'],['domestic eggs'],0.14454976303317535,2.2782803196014094
318,['frozen vegetables'],['chicken'],0.13953488372093023,3.2519563540174143
319,['chicken'],['frozen vegetables'],0.15639810426540285,3.2519563540174143
320,['newspapers'],['chicken'],0.06496815286624204,1.514127448908745
321,['chicken'],['newspapers'],0.12085308056872038,1.514127448908745
322,['other vegetables'],['chicken'],0.09248554913294797,2.1554392789633727
323,['chicken'],['other vegetables'],0.41706161137440756,2.1554392789633727
324,['pork'],['chicken'],0.10052910052910052,2.3428997718097246
325,['chicken'],['pork'],0.13507109004739337,2.3428997718097246
326,['rolls/buns'],['chicken'],0.05251520176893311,1.2239028658707514
327,['chicken'],['rolls/buns'],0.22511848341232227,1.2239028658707514
328,['root vegetables'],['chicken'],0.09981343283582089,2.32622064440829
329,['chicken'],['root vegetables'],0.25355450236966826,2.32622064440829
330,['sausage'],['chicken'],0.05627705627705628,1.3115754703432427
331,['chicken'],['sausage'],0.12322274881516587,1.3115754703432427
332,['soda'],['chicken'],0.0478134110787172,1.1143244027468806
333,['chicken'],['soda'],0.1943127962085308,1.1143244027468806
334,['tropical fruit'],['chicken'],0.061046511627906974,1.4227309048826187
335,['chicken'],['tropical fruit'],0.14928909952606634,1.4227309048826187
336,['whipped/sour cream'],['chicken'],0.10070921985815603,2.347097576552049
337,['chicken'],['whipped/sour cream'],0.16824644549763032,2.347097576552049
338,['whole milk'],['chicken'],0.06884202148826105,1.6044106192821028
339,['chicken'],['whole milk'],0.4099526066350711,1.6044106192821028
340,['yogurt'],['chicken'],0.0597667638483965,1.3929055034336009
341,['chicken'],['yogurt'],0.1943127962085308,1.3929055034336009
342,['citrus fruit'],['chocolate'],0.0773955773955774,1.559806360011278
343,['chocolate'],['citrus fruit'],0.1290983606557377,1.559806360011278
344,['fruit/vegetable juice'],['chocolate'],0.09423347398030943,1.899152083189228
345,['chocolate'],['fruit/vegetable juice'],0.13729508196721313,1.899152083189228
346,['long life bakery product'],['chocolate'],0.14130434782608695,2.847803813257306
347,['chocolate'],['long life bakery product'],0.10655737704918032,2.847803813257306
348,['newspapers'],['chocolate'],0.06878980891719745,1.3863683825832724
349,['chocolate'],['newspapers'],0.11065573770491803,1.3863683825832724
350,['other vegetables'],['chocolate'],0.06568575932737783,1.3238103339851657
351,['chocolate'],['other vegetables'],0.25614754098360654,1.3238103339851657
352,['pastry'],['chocolate'],0.09028571428571429,1.819590163934426
353,['chocolate'],['pastry'],0.16188524590163936,1.819590163934426
354,['pip fruit'],['chocolate'],0.08064516129032258,1.6252974616604972
355,['chocolate'],['pip fruit'],0.12295081967213115,1.6252974616604972
356,['rolls/buns'],['chocolate'],0.06412382531785517,1.2923316024612819
357,['chocolate'],['rolls/buns'],0.23770491803278687,1.2923316024612819
358,['root vegetables'],['chocolate'],0.058768656716417914,1.1844052024712504
359,['chocolate'],['root vegetables'],0.1290983606557377,1.1844052024712504
360,['sausage'],['chocolate'],0.07034632034632035,1.41773782911078
361,['chocolate'],['sausage'],0.13319672131147542,1.41773782911078
362,['shopping bags'],['chocolate'],0.0825593395252838,1.6638752135884554
363,['chocolate'],['shopping bags'],0.16393442622950818,1.6638752135884554
364,['soda'],['chocolate'],0.07755102040816327,1.5629391100702579
365,['chocolate'],['soda'],0.2725409836065574,1.5629391100702579
366,['tropical fruit'],['chocolate'],0.07751937984496124,1.5623014360147414
367,['chocolate'],['tropical fruit'],0.16393442622950818,1.5623014360147414
368,['waffles'],['chocolate'],0.15079365079365079,3.0390482695810563
369,['chocolate'],['waffles'],0.1168032786885246,3.0390482695810563
370,['whole milk'],['chocolate'],0.06526064464783128,1.3152427051463536
371,['chocolate'],['whole milk'],0.3360655737704918,1.3152427051463536
372,['yogurt'],['chocolate'],0.0663265306122449,1.3367242388758782
373,['chocolate'],['yogurt'],0.1864754098360656,1.3367242388758782
374,['coffee'],['citrus fruit'],0.11033274956217162,1.3330744372775896
375,['citrus fruit'],['coffee'],0.0773955773955774,1.3330744372775896
376,['cream cheese'],['citrus fruit'],0.14358974358974358,1.734895734895735
377,['citrus fruit'],['cream cheese'],0.0687960687960688,1.734895734895735
378,['curd'],['citrus fruit'],0.13358778625954199,1.6140489900031885
379,['citrus fruit'],['curd'],0.085995085995086,1.6140489900031885
380,['domestic eggs'],['citrus fruit'],0.16346153846153846,1.9749929124929126
381,['citrus fruit'],['domestic eggs'],0.12530712530712532,1.9749929124929126
382,['frankfurter'],['citrus fruit'],0.1103448275862069,1.3332203677031265
383,['citrus fruit'],['frankfurter'],0.07862407862407862,1.3332203677031265
384,['frozen vegetables'],['citrus fruit'],0.13742071881606766,1.660359667759245
385,['citrus fruit'],['frozen vegetables'],0.07985257985257985,1.660359667759245
386,['fruit/vegetable juice'],['citrus fruit'],0.14345991561181434,1.7333271130739485
387,['citrus fruit'],['fruit/vegetable juice'],0.12530712530712532,1.7333271130739485
388,['hygiene articles'],['citrus fruit'],0.16049382716049382,1.9391361058027725
389,['citrus fruit'],['hygiene articles'],0.06388206388206388,1.9391361058027725
390,['margarine'],['citrus fruit'],0.13541666666666666,1.6361460892710895
391,['citrus fruit'],['margarine'],0.09582309582309582,1.6361460892710895
392,['napkins'],['citrus fruit'],0.14563106796116504,1.7595596479091624
393,['citrus fruit'],['napkins'],0.09213759213759214,1.7595596479091624
394,['newspapers'],['citrus fruit'],0.10445859872611465,1.2621011283431665
395,['citrus fruit'],['newspapers'],0.10073710073710074,1.2621011283431665
396,['onions'],['citrus fruit'],0.18032786885245902,2.178777137793531
397,['citrus fruit'],['onions'],0.06756756756756757,2.178777137793531
398,['other vegetables'],['citrus fruit'],0.14923804519180242,1.803140263466065
399,['citrus fruit'],['other vegetables'],0.3488943488943489,1.803140263466065
400,['pastry'],['citrus fruit'],0.10971428571428571,1.3256019656019657
401,['citrus fruit'],['pastry'],0.11793611793611794,1.3256019656019657
402,['pip fruit'],['citrus fruit'],0.1827956989247312,2.208594224723257
403,['citrus fruit'],['pip fruit'],0.16707616707616707,2.208594224723257
404,['pork'],['citrus fruit'],0.1128747795414462,1.363788030454697
405,['citrus fruit'],['pork'],0.07862407862407862,1.363788030454697
406,['rolls/buns'],['citrus fruit'],0.0912106135986733,1.102034870691587
407,['citrus fruit'],['rolls/buns'],0.20270270270270271,1.102034870691587
408,['root vegetables'],['citrus fruit'],0.1623134328358209,1.9611211448898016
409,['citrus fruit'],['root vegetables'],0.21375921375921375,1.9611211448898016
410,['sausage'],['citrus fruit'],0.12012987012987013,1.4514462809917354
